ID;English;Chinese Simplified;Chinese Traditional;Czech;Danish;German;Greek;Finnish;French;Iloko;Indonesian;Italian;Japanese;Korean;Netherlands;Norwege;Polish;Portugese;Spanish;Swedish;Tagalog
1200001189;Disciple;门徒;門徒;UČEDNÍK;DISCIPEL;Jünger;ΜΑΘΗΤΗΣ;Opetuslapsi;Disciple;ADALAN;MURID;Discepolo;弟子;제자;DISCIPEL;DISIPPEL;UCZEŃ;Discípulo;DISCÍPULO;LÄRJUNGE;ALAGAD
1200001190;Discipline;管教;管教;KÁZEŇ, UKÁZŇOVÁNÍ;TUGT;Zucht;ΔΙΑΠΑΙΔΑΓΩΓΗΣΗ;Kuri;Discipline;DISIPLINA;DISIPLIN;Disciplina;懲らしめ，鍛錬;징계;STRENG ONDERRICHT;TUKT;KARCENIE;Disciplina;DISCIPLINA;TUKTAN;DISIPLINA
1200001196;Distaff;纺杆;紡桿;KUŽEL;ROK;Spinnrocken;ΡΟΚΑ;Kehräpuu;Quenouille;UNGKAL;KAYU PENGGULUNG;Conocchia;糸巻き棒;실감개;SPINROKKEN;ROKKEHODE;PRZĘŚLICA;Roca de fiar;RUECA;SPINNKÄPP;PANULID
1200001197;District;区;區;OBLAST;DISTRIKT;Bezirk;ΠΕΡΙΦΕΡΕΙΑ;Piiri;District;DISTRITO;DISTRIK;Distretto;地域，地区;지역;DISTRICT;DISTRIKT;OKRĘG;Distrito;DISTRITO;DISTRIKT;DISTRITO
1200001199;Divan;睡铺;睡鋪;POHOVKA;DIVAN;Diwan;ΝΤΙΒΑΝΙ;Leposohva;Divan;IDDA;DIPAN;Divano;;침상;DIVAN;DIVAN;;Divã;DIVÁN;DIVAN;KAMA
1200001200;Divination;占卜;占卜;VĚŠTBA;SPÅDOMSKUNST;Wahrsagerei;ΜΑΝΤΕΙΑ;Okkulttinen ennustaminen;Divination;PANAGPADLES;TENUNG;Divinazione;占い;점, 점술;WAARZEGGERIJ;SPÅDOMSKUNST;WRÓŻBIARSTWO;Adivinhação;ADIVINACIÓN;SPÅDOM;PANGHUHULA
1200001201;Divine;神性;神性;BOŽSKÉ, BOŽSKÝ;GUDDOM, GUDDOMMELIGHED, GUDDOMMELIGT VÆSEN;Göttlich;ΘΕΪΚΟΣ;Jumalallinen;Divin;NADIBINUAN;ILAHI;Divino;神の，神たる;하느님의, 신(神)의;GODDELIJK;GUDDOMMELIG;BOSKI;Divino;DIVINO;GUDOMLIG;TULAD-DIYOS, MULA SA DIYOS
1200001202;Divorce;离婚;離婚;ROZVOD;SKILSMISSE;Scheidung;ΔΙΑΖΥΓΙΟ;Avioero;Divorce;DIBORSIO;CERAI, PERCERAIAN;Divorzio;離婚;이혼;ECHTSCHEIDING;SKILSMISSE;ROZWÓD;Divórcio;DIVORCIO;SKILSMÄSSA;DIBORSIYO
1200001207;Dodo;杜多;杜多;DODO;DODO;Dodo;ΔΩΔΩ;Dodo;Dodo;DODO;DODO;Dodo;ドド;도도;DODO;DODO;DODO;Dodo;DODÓ;DODO;DODO
1200001209;Dog;狗;狗;PES;HUND;Hund;ΣΚΥΛΟΣ;Koira;Chien;ASO;ANJING;Cane;犬;개;HOND;HUND;PIES;Cão;PERRO;HUND;ASO
1200001210;Doorkeeper;;;VRÁTNÝ;DØRVOGTER;Türhüter;ΘΥΡΩΡΟΣ;Ovenvartija;;;PENJAGA PINTU;Guardiano della porta;入口を守る者;;DEURWACHTER;DØRVOKTER;;Guarda da porta;;DÖRRVAKTARE;BANTAY-PINTO
1200001211;Doorway;门口;門口;DVEŘNÍ OTVOR;DØR;Türeingang;ΠΟΡΤΑ;Ovi;;;PINTU;;戸口;출입구;DEUR;DØR;DRZWI;Porta(l);ENTRADA;DÖRR;PINTUAN
1200001216;Dove;鸽子;鴿子;;DUE;Taube;ΠΕΡΙΣΤΕΡΙ;Kyyhkynen;Colombe;KALAPATI;MERPATI;Colomba;はと;비둘기;DUIF;DUE;GOŁĄB;Pombo(a);PALOMA;DUVA;KALAPATI
1200001218;Drachma;银元（希腊的）;銀元（希臘的）;DRACHMA;DRAKME;Drachme;ΔΡΑΧΜΗ;Drakhma;Drachme;DRAKMA;DRAKHMA;Dramma;ドラクマ;드라크마;DRACHME;DRAKME;DRACHMA;Dracma;DRACMA;DRAKMA;DRAKMA
1200001219;Dragnet;拖网;拖網;VLEČNÁ SÍŤ;VOD;Schleppnetz;ΣΥΡΟΜΕΝΟ ΔΙΧΤΥ;Nuotta;Senne;IKET A PAGDAKLIS;PUKAT TARIK;Rete a strascico;引き網;후릿그물;SLEEPNET;SLEPENOT;NIEWÓD;Rede de arrasto;RED BARREDERA;DRAGNÄT;LAMBAT, PANGUBKOB NA
1200001220;Dragon;龙;龍;DRAK;DRAGE;Drache;ΔΡΑΚΟΝΤΑΣ;Lohikäärme;Dragon;DRAGON;NAGA;Dragone;龍;용;DRAAK;DRAGE;SMOK;Dragão;DRAGÓN;DRAKE;DRAGON
1200001221;Dread;惧怕;懼怕;DĚS;RÆDSEL;Schrecken;ΤΡΟΜΟΣ;Kauhu;Effroi;ALINGGAGET;GENTAR, KEGENTARAN;Terrore;怖れ;무서움;ANGST;REDSEL;;Pavor;PAVOR;SKRÄCK;PANGHIHILAKBOT
1200001222;Dream;梦;夢;SEN;DRØM;Traum;ΟΝΕΙΡΟ;Unet;Rêve;TAGTAGAINEP;MIMPI;Sogno;夢;꿈;DROOM;DRØMMER;;Sonho;SUEÑOS;DRÖM;PANAGINIP
1200001223;Dregs;渣滓;渣滓;SEDLINA;BUNDFALD;Hefen;ΤΡΥΓΙΑ;Pohjasakka;Lie;ARED-ED;ENDAPAN;Feccia;滓;찌꺼기;DROESEM;BUNNFALL;OSADY;Borra;HECES;DRÄGG;LATAK
1200001224;Dress;服装;服裝;ŠATY;KLÆDEDRAGT;Kleidung;ΡΟΥΧΑ;Vaatetus;Vêtement;KAWES;PAKAIAN;Abbigliamento;服装;의복;KLEDING;KLESDRAKT;UBIÓR;Vestimenta;INDUMENTARIA;KLÄDER;DAMIT
1200001226;Drunkenness;醉酒;醉酒;OPILOST;BERUSELSE;Trunkenheit;ΜΕΘΗ;Juopumus;Ivresse;PANAGBARBARTEK;MABUK;Ubriachezza;酔い，酩酊;술 취함;DRONKENSCHAP;DRUKKENSKAP;PIJAŃSTWO;Bebedice, embriaguez;BORRACHERA;DRYCKENSKAP;KALASINGAN, PAGLALASING
1200001228;Duke;君侯;君侯;VÉVODA;STAMMEHØVDING;Anführer;ΗΓΕΜΟΝΑΣ;Herttua;Duc;DUKE;BANGSAWAN TINGGI;Duca;君侯;대공;HERTOG;;;Caudilho;ADALID;STAMHÖVDING;DUKE
1200001230;Dung;粪便;糞便;HNŮJ, TRUS;GØDNING, SKARN;Mist;ΚΟΠΡΑΝΑ, ΚΟΠΡΙΑ;Lanta;Excréments;IBLENG, LUGIT;TAHI;Escrementi;糞;똥;MEST;MØKK;GNÓJ, ODCHODY;Esterco;ESTIÉRCOL;DYNGA, ORENLIGHET;DUMI
1200001231;Dungeon;地牢;地牢;KOBKA;FANGEKÆLDER;Kerker;ΥΠΟΓΕΙΑ ΦΥΛΑΚΗ;Tyrmä;Cachot;BARTOLINA;PENJARA BAWAH TANAH;Segreta;牢;캄캄한 감옥;KERKER;FANGEHULL;LOCH;Calabouço;CALABOZO;FÄNGELSEHÅLA;BARTOLINA
1200001232;Dura;杜拉;杜拉;DURA;DURASLETTEN;Dura;ΔΟΥΡΑ;Dura;Doura;DURA;DURA;Dura;ドラ;두라;DURA;DURA-SLETTEN;DURA;Dura;DURA;DURASLÄTTEN;DURA,
1200001233;Dust;尘土，尘埃;塵土，塵埃;PRACH;STØV;Staub;ΧΩΜΑ, ΣΚΟΝΗ;Tomu;Poussière;TAPOK;DEBU;Polvere;塵;먼지, 흙, 흙먼지;STOF;STØV;PROCH, PYŁ;Pó;POLVO;STOFT;ALABOK
1200001235;Eagle;鹰;鷹;OREL;ØRN;Adler;ΑΕΤΟΣ;Kotka;Aigle;AGILA;ELANG;Aquila, II;鷲;독수리;AREND;ØRN;ORZEŁ;Águia;ÁGUILA;ÖRN;AGILA
1200001236;Ear;耳朵;耳朵;UCHO;ØRE;Ohr;ΑΦΤΙ;Korva;Oreille;LAPAYAG;TELINGA;Orecchio;耳;귀;OOR;ØRE;UCHO;Ouvido;OÍDO;ÖRA;TAINGA, PANDINIG
1200001237;Eardrop;耳坠子;耳墜子;;;Ohrgehänge;;;Pendant d’oreille;BITINBITIN TI LAPAYAG;ANTING-ANTING GANTUNG;Ciondolo;耳の垂れ飾り;늘어뜨린 귀고리;OORBEL;;NAUSZNICA;Pingente;PENDIENTE;ÖRHÄNGE;PALAWIT SA TAINGA
1200001238;Earring;耳环;耳環;NÁUŠNICE;ØRENRING;Ohrring;ΣΚΟΥΛΑΡΙΚΙ;Korvakoru;Boucle d’oreille;ARITOS;ANTING-ANTING;Orecchino;耳輪;귀고리;OORRING;ØRERING, ØREDOBB;KOLCZYK;Arrecada;ARETE;ÖRRING;HIKAW
1200001239;Earth;地球;地球;ZEMĚ;JORDEN;Erde;ΓΗ;Maa;Terre;DAGA;BUMI;Terra;地，地球;지구, 땅;AARDE;JORDEN, JORD;ZIEMIA;Terra;TIERRA;JORDEN;LUPA
1200001240;Earthquake;地震;地震;ZEMĚTŘESENÍ;JORDSKÆLV;Erdbeben;ΣΕΙΣΜΟΣ;Maanjäristys;Tremblement de terre;GINGGINED;GEMPA BUMI;Terremoto;地震;지진;AARDBEVING;JORDSKJELV;TRZĘSIENIE ZIEMI;Terremoto;TERREMOTO;JORDBÄVNING;LINDOL
1200001241;East;东;東;VÝCHOD;ØST;Osten;ΑΝΑΤΟΛΗ;Itä;Est, Orient;DAYA;TIMUR;Est, Oriente;東;동쪽;OOSTEN, HET;ØST, ØSTEN;WSCHÓD;Leste;ESTE;ÖSTER;SILANGAN
1200001252;Ebony;乌木;烏木;EBEN;IBENHOLT;Ebenholz;ΕΒΕΝΟΣ;Eebenpuu;Ébène;BALLATINAW;KAYU HITAM;Ebano;黒たん;흑단;EBBEHOUT;IBENHOLT;HEBAN;Ébano;ÉBANO;EBENHOLTS;EBANO
1200001255;Ecclesiastes;传道书;傳道書;KAZATEL (KNIHA);PRÆDIKERENS BOG;Prediger (Buch);ΕΚΚΛΗΣΙΑΣΤΗΣ;Saarnaajan kirja;Ecclésiaste;ECLESIASTES;PENGKHOTBAH, BUKU;Ecclesiaste;伝道の書;전도서;PREDIKER, HET BOEK;FORKYNNERENS BOK;KAZNODZIEI, KSIĘGA;Eclesiastes;ECLESIASTÉS, LIBRO DE;PREDIKARENS BOK;ECLESIASTES
1200001256;Eden;伊甸;伊甸;EDEN;EDEN;Eden;ΕΔΕΜ;Eeden;Éden;EDEN;EDEN;Eden;エデン;에덴;EDEN;EDEN;EDEN;Éden;EDÉN;EDEN;EDEN
1200001260;Education;教育;教育;VZDĚLÁNÍ;OPLÆRING, OPDRAGELSE;Erziehung, Belehrung;ΕΚΠΑΙΔΕΥΣΗ;Kasvatus, koulutus;Éducation;EDUKASION;PENDIDIKAN;Educazione;教育;교육;ONDERWIJS;UNDERVISNING, OPPLÆRING;EDUKACJA, WYCHOWANIE;Educação;EDUCACIÓN;UTBILDNING, FOSTRAN;EDUKASYON
1200001271;El;埃;埃;EL;’EL;El;ΕΛ;El;El;EL;EL;El;エール;엘;EL (I);EL;EL;El;EL;EL;EL
1200001272;Ela;以勒;以勒;ELA;;;ΕΛΑ;Eela;;ELA;ELA;;エラ，I;엘라, I;;ELA;;Ela;ELÁ;ELA;ELA
1200001274;Elam;埃兰;埃蘭;ELAM;ELAM;Elam;ΕΛΑΜ;Elam;Élam;ELAM;ELAM;Elam;エラム;엘람;ELAM;ELAM;ELAM;Elão;ELAM;ELAM;ELAM
1200001282;Elder;;;STARŠÍ;;;;;;PANGLAKAYEN;PENATUA;;長老;장로;OUDERLING;;;;;ÄLDRE MAN;
1200001288;Electrum;金银合金;金銀合金;ELEKTRUM;ELEKTRUM;Goldsilber;ΗΛΕΚΤΡΟ;;Électrum;ELEKTRUM;ELEKTRUM;Elettro;こはく金;호박금;ELEKTRUM;ELEKTRUM;ELEKTRUM;Electro;ELECTRO;ELEKTRUM;ELEKTRUM
1200001307;Elijah;以利亚;以利亞;ELIJÁŠ;ELIAS;Elia;ΗΛΙΑΣ;Elia;Éliya;ELIAS;ELIA;Elia;エリヤ，I;엘리야;ELIA;ELIA;ELIASZ;Elias;ELÍAS;ELIA;ELIAS
1200001323;Elizabeth;伊利莎白;伊利莎白;ALŽBĚTA;ELISABET;Elisabeth;ΕΛΙΣΑΒΕΤ;Elisabet;Élisabeth;ELISABET;ELISABET;Elisabetta;エリサベツ;엘리사벳;ELISABETH;ELISABET;ELŻBIETA;Elisabete;ELISABET;ELISABET;ELISABET
1200001343;Elul;以禄月;以祿月;ELUL;ELUL;Elul;ΕΛΟΥΛ;Elul;Éloul;ELUL;ELUL;Elul;エルル;엘룰월;ELUL;ELUL;ELUL;Elul;ELUL;ELUL;ELUL
1200001349;Embroidery;刺绣;刺繡;VYŠÍVÁNÍ;KUNSTBRODERI;Stickerei;ΚΕΝΤΗΜΑ;Koruompelu;Broderie;PANAGBORDA;SULAM, MENYULAM;Ricamo;刺しゅう;자수;BORDUURWERK;BRODERING;HAFTOWANIE;Bordado;BORDADO;BRODERI;PAGBUBURDA
1200001351;Emerald;绿柱玉;綠柱玉;SMARAGD;SMARAGD;Smaragd;ΣΜΑΡΑΓΔΙ;Smaragdi;Émeraude;ESMERALDA;ZAMRUD;Smeraldo;エメラルド;에메랄드;SMARAGD;SMARAGD;SZMARAGD;Esmeralda;ESMERALDA;SMARAGD;ESMERALDA
1200001358;End;末期;末期;KONEC;;Ende;ΤΕΛΟΣ;;Fin;PANUNGPALAN;AKHIR;Fine;;;EINDE;;KONIEC;Fim;FIN;;KAWAKASAN
1200001360;Endurance;忍耐;忍耐;VYTRVALOST;UDHOLDENHED;Ausharren;ΥΠΟΜΟΝΗ;Kestävyys;Endurance;PANAGIBTUR;TEKUN, KETEKUNAN;Perseveranza;忍耐;인내;VOLHARDING;UTHOLDENHET;WYTRWAŁOŚĆ;Perseverança;AGUANTE;UTHÅLLIGHET;PAGBABATA
1200001362;Enemy;仇敌;仇敵;NEPŘÍTEL;FJENDE;Feind;ΕΧΘΡΟΣ;Vihollinen;Ennemi;KABUSOR;MUSUH;Nemico;敵;적;VIJAND;FIENDE;NIEPRZYJACIEL;Inimigo;ENEMIGO;FIENDE;KAAWAY
1200001363;Engagement;订婚;訂婚;ZASNOUBENÍ;FORLOVELSE;Verlobung;ΑΡΡΑΒΩΝΑΣ;Kihlaus;Fiançailles;PANAGTINNULAG;PERTUNANGAN;Fidanzamento;婚約;약혼;VERLOVING;FORLOVELSE;ZARĘCZYNY;Noivado;ESPONSALES;TROLOVNING;PAKIKIPAGTIPAN
1200001366;Engraving;;;;GRAVERING;Gravierung;ΣΚΑΛΙΣΜΑ, ΕΓΧΑΡΑΞΗ;Kaivertaminen;Gravure;;UKIR, MENGUKIR;Incidere;彫り物，彫り込み;새김;GRAVEREN;;GRAWEROWANIE;Entalhe, gravura;GRABADO;GRAVERING, INRISTNING;PAGLILILOK
1200001377;Envy;妒忌;妒忌;ZÁVIST;MISUNDELSE;Neid;ΦΘΟΝΟΣ;Kateus;Envie;APAL;DENGKI, KEDENGKIAN;Invidia;そねみ，ねたみ;시기심;AFGUNST;MISUNNELSE;ZAWIŚĆ;Inveja;ENVIDIA;AVUND;INGGIT
1200001387;Ephesus;以弗所;以弗所;EFEZ;EFESUS;Ephesus;ΕΦΕΣΟΣ;Efesos;Éphèse;EFESO;EFESUS;Efeso;エフェソス;에베소;EFEZE;EFESOS;EFEZ;Éfeso;ÉFESO;EFESOS;EFESO
1200001410;Epilepsy;癫痫症;癲癇症;EPILEPSIE;EPILEPSI;Epilepsie;ΕΠΙΛΗΨΙΑ;Epilepsia;Épilepsie;KISSIW;AYAN;Epilessia;てんかん;간질;EPILEPSIE;EPILEPSI;EPILEPSJA;Epilepsia;EPILEPSIA;EPILEPSI;EPILEPSI
1200001411;Er;珥;珥;ER;ER;Er;ΗΡ;Er;Er;ER;ER;Er;エル;에르;ER;ER;ER;Er;ER;ER;ER
1200001417;Esau;以扫;以掃;ESAU;ESAU;Esau;ΗΣΑΥ;Esau;Ésaü;ESAU;ESAU;Esaù;エサウ;에서;ESAU;ESAU;EZAW;Esaú;ESAÚ;ESAU;ESAU
1200001430;Esther;以斯帖;以斯帖;ESTER;ESTER;Esther;ΕΣΘΗΡ;Ester;Esther;ESTER;ESTER;Ester;エステル;에스더;ESTHER;ESTER;ESTERA;Ester;ESTER;ESTER;ESTHER
1200001437;Ether;以帖;以帖;ETER;ETER;Ether;ΕΘΕΡ;Eter;Éther;ETER;ETER;Eter;エテル，I;에텔;ETHER;ETER;ETER;Eter;ÉTER;ETER;ETER
1200001438;Ethiopia;埃塞俄比亚;埃塞俄比亞;ETIOPIE;ÆTIOPIEN;Äthiopien;ΑΙΘΙΟΠΙΑ;Etiopia;Éthiopie;ETIOPIA;ETIOPIA;Etiopia;エチオピア;에티오피아;ETHIOPIË;ETIOPIA;ETIOPIA;Etiópia;ETIOPÍA;ETIOPIEN;ETIOPIA
1200001444;Eunuch;宦官;宦官;EUNUCH;EUNUK;Eunuch;ΕΥΝΟΥΧΟΣ;Eunukki;Eunuque;EUNUKO;SIDA-SIDA;Eunuco;宦官，閹人;환관, 고자;EUNUCH;EVNUKK;EUNUCH;Eunuco;EUNUCO;EUNUCK;BATING
1200001446;Euphrates;幼发拉底河;幼發拉底河;EUFRAT;EUFRAT;Euphrat;ΕΥΦΡΑΤΗΣ;Eufrat;Euphrate;EUFRATES;EFRAT, II;Eufrate;ユーフラテス;유프라테스;EUFRAAT;EUFRAT;EUFRAT;Eufrates;ÉUFRATES;EUFRAT;EUFRATES
1200001450;Eve;夏娃;夏娃;EVA;EVA;Eva;ΕΥΑ;Eeva;Ève;EVA;HAWA;Eva;エバ;하와;EVA;EVA;EWA;Eva;EVA;EVA;EVA
1200001452;Evil;恶事，祸害;惡事，禍害;ZLO;ONDT, ONDSKAB;Böses, Übles;ΚΑΚΟ;;Mal;DAKES;BURUK;Male;悪;;KWAAD;ONDSKAP, DET ONDE;ZŁO, NIEGODZIWOŚĆ;Mal;MAL;ONDSKA, ONT;KASAMAAN
1200001455;Execration;;;ZATRACENÍ;;Verwünschung;ΑΝΑΘΕΜΑΤΙΣΜΟΣ;;;;SUMPAH, MENYUMPAHI;Esecrazione;呪詛;;VERWENSING;;;Maldizer;EXECRAR;;
1200001457;Exile;被掳，放逐;被擄，放逐;VYHNANSTVÍ;LANDFLYGTIGHED;Exil;ΕΞΟΡΙΑ;Pakkosiirtolaisuus;Exil;PANNAKAIDESTIERO;PEMBUANGAN;Esilio;流刑;유배;BALLINGSCHAP;LANDFLYKTIGHET;WYGNANIE;Exílio;DESTIERRO;LANDSFLYKT;PAGKATAPON
1200001458;Exodus;出埃及;出埃及;EXODUS;UDGANGEN AF ÆGYPTEN;Auszug aus Ägypten;ΕΞΟΔΟΣ;Egyptistä lähtö;Exode;IPAPANAW;EKSODUS;Esodo;出エジプト（エジプト脱出）;이집트 탈출;UITTOCHT UIT EGYPTE;UTGANGEN AV EGYPT;WYJŚCIE IZRAELITÓW Z;Êxodo;ÉXODO;UTTÅGET UR EGYPTEN;PAG-ALIS
1200001460;Exorcism;驱魔;驅魔;VYMÍTÁNÍ ĎÁBLA;DJÆVLEUDDRIVELSE;Teufelsaustreibung;ΕΞΟΡΚΙΣΜΟΣ;Manaaminen;Exorcisme;PANANGPARUAR ITI SAIRO;USIR HANTU;Esorcismo;悪魔払い;구마(驅魔);EXORCISME;DEMONUTDRIVELSE;EGZORCYZMY;Exorcismo;EXORCISMO;;EKSORSISMO
1200001461;Expanse;天空，穹苍;天空，穹蒼;PROSTOR;UDSTRAKT RUM;Ausdehnung;ΕΚΠΕΤΑΣΜΑ;Laajuus;Étendue;TANGATANG;ANGKASA;Distesa;大空;공간, 창공;UITSPANSEL;UTSTRAKT ROM, UTSTRAKT FLATE;PRZESTWORZE;Expansão;EXPANSIÓN;ÖPPEN RYMD;KALAWAKAN
1200001462;Expelling;驱逐;驅逐;VYLOUČENÍ;UDSTØDELSE;Ausschluß;ΑΠΟΒΟΛΗ, 2;Erottaminen;Expulsion;PANANGILAKSID;PEMECATAN;Espulsione;追放，追い出す;추방, 쫓아냄;UITSLUITING UIT DE GEMEENSCHAP;UTSTØTELSE, UTELUKKELSE, EKSKLUSJON;WYKLUCZENIE;Expulsão;EXPULSIÓN;UTESLUTNING;PAGTITIWALAG
1200001464;Extortion;敲诈;敲詐;VYDÍRÁNÍ;UDSUGNING;Erpressung;ΑΡΠΑΓΗ;Kiristys;Extorsion;PANAGKIKIL;PEMERASAN;Estorsione;ゆすり取ること，強奪;강탈;AFPERSING;UTPRESSING;ZDZIERSTWO;Extorsão;EXTORSIÓN;UTSUGNING, UTPRESSNING;PANGINGIKIL
1200001465;Eye;眼睛;眼睛;OKO;ØJE;Auge;ΜΑΤΙ;Silmä;Œil;MATA;MATA;Occhio;目;눈, III;OOG;ØYE;OKO;Olho;OJO;ÖGA;MATA
1200001469;Ezekiel;以西结;以西結;EZEKIEL;EZEKIEL;Hesekiel;ΙΕΖΕΚΙΗΛ;Hesekiel;Ézékiel;EZEQUIEL;YEHEZKIEL;Ezechiele;エゼキエル;에스겔;EZECHIËL;ESEKIEL;EZECHIEL;Ezequiel;EZEQUIEL;HESEKIEL;EZEKIEL
1200001475;Ezra;以斯拉;以斯拉;EZRA;EZRA;Esra;ΕΣΔΡΑΣ;Esra;Ezra;ESDRAS;EZRA;Esdra;エズラ，I;에스라;EZRA;ESRA;EZDRASZ;Esdras;ESDRAS;ESRA;EZRA
1200001480;Fable;传说，无稽之谈;傳説，無稽之談;BAJKA;FABEL;Fabel;ΜΥΘΟΣ;Taru;Fable;SARSARITA;DONGENG;Favola;説話;설화;FABEL;FABEL;BAŚŃ;Fábula;FÁBULA;FABEL;PABULA
1200001481;Fabric;;;TKANINA;STOF;Gewebe;;;Toile;;;Stoffa;織物;직물;WEEFSEL;;;Tecido;TEJIDO;DUK;KAYO
1200001482;Face;脸;臉;OBLIČEJ;ANSIGT;Angesicht, Gesicht;ΠΡΟΣΩΠΟ;Kasvot;Face, visage;RUPA;MUKA;Faccia;顔，面;얼굴;AANGEZICHT, GEZICHT;ANSIKT;TWARZ, OBLICZE;Face;ROSTRO;ANSIKTE;MUKHA
1200001484;Faith;信心;信心;VÍRA;TRO;Glaube[n];ΠΙΣΤΗ;Usko;Foi;PAMMATI;IMAN;Fede;信仰;믿음;GELOOF;TRO;WIARA;Fé;FE;TRO;PANANAMPALATAYA
1200001486;Falcon;隼;隼;SOKOL;FALK;Falke;ΓΕΡΑΚΙ;Jalohaukka;Faucon;KALI;FALKON;Falco;はやぶさ;매, I;VALK;FALK;SOKÓŁ;Falcão;HALCÓN;FALK;HALKON
1200001488;Family;家庭;家庭;RODINA;FAMILIE, SLÆGT;Familie;ΟΙΚΟΓΕΝΕΙΑ;Perhe, suku;Famille;PAMILIA;KELUARGA;Famiglia;家族;가족;GEZIN, FAMILIE;FAMILIE, SLEKT;RODZINA;Família;FAMILIA;FAMILJ, SLÄKT;PAMILYA
1200001489;Famine;饥荒;饑荒;HLADOMOR;HUNGERSNØD;Hungersnot;ΠΕΙΝΑ;Nälkä, nälänhätä;Famine;BISIN;BALA KELAPARAN;Carestia;飢きん;기근;HONGERSNOOD;HUNGERSNØD;GŁÓD;Fome;HAMBRE;HUNGERSNÖD;TAGGUTOM
1200001490;Farming;耕种;耕種;;;;;Maanviljely;;PANAGTALON;;;農耕;;;LANDBRUK;;Lavoura;LABRANZA;LANTBRUK;
1200001492;Fast;禁食;禁食;PŮST;FASTE;Fasten;ΝΗΣΤΕΙΑ;Paasto;Jeûne;PANAGAYUNAR;PUASA;Digiuno;断食;단식;VASTEN;FASTE;POST;Jejum;AYUNO;FASTA;PAG-AAYUNO
1200001493;Fat;脂肪;脂肪;TUK;FEDT;Fett;ΠΑΧΟΣ;Rasva;Graisse;TABA, NALUKMEG;GEMUK;Grasso;脂肪;기름, I;VET;FETT;TŁUSZCZ;Gordura;GRASA;FETT;TABA
1200001494;Father;父亲;父親;OTEC;FADER;Vater;ΠΑΤΕΡΑΣ;Isä;Père;AMA;BAPAK;Padre;父;아버지;VADER;FAR;OJCIEC;Pai;PADRE;FADER, FAR;AMA
1200001495;Father-in-law;公公，岳父;公公，岳父;TCHÁN;SVIGERFADER;Schwiegervater;ΠΕΘΕΡΟΣ;Appi;Beau-Père;KATUGANGAN-A-LALAKI;BAPAK MERTUA;Suocero;しゅうと;시아버지, 장인;SCHOONVADER;SVIGERFORELDRE OG SVIGERBARN;TEŚĆ;Sogro;SUEGRO;SVÄRFÖRÄLDRAR;BIYENAN
1200001498;Fathom;寻;尋;SÁH;FAVN II;Faden;ΟΡΓΙΑ;Syli;Brasse;DEPPA;DEPA;;ひろ;길, II;VADEM;FAVN, I;SĄŻEŃ;Braça;BRAZA;FAMN (2);DIPA
1200001500;Fear;畏惧;畏懼;BÁZEŇ, STRACH;FRYGT;Furcht;ΦΟΒΟΣ;Pelko;Crainte;BUTENG;TAKUT;Timore;恐れ;두려움;VREES;FRYKT;BOJAŹŃ, STRACH;Temor;TEMOR;FRUKTAN;TAKOT
1200001501;Feast;宴席;宴席;HOSTINA;FEST, FESTMÅLTID;Festmahl;ΣΥΜΠΟΣΙΟ;Pidot;Festin;PADAYA;PESTA;Banchetto;宴;잔치;FEESTMAAL;FEST;UCZTA;Festa;BANQUETE;FESTMÅLTID;PIGING
1200001503;Ferment;发酵;發酵;KVAŠENÍ;;Gärstoff, Gärung;ΖΥΜΩΣΗ;Käyminen;Ferment;PANGPAALSA;KHAMIR;Fermento;酵母;발효, I;GIST;;FERMENTACJA;Levedo;FERMENTO;JÄSNING;PAMPAALSA
1200001504;Festival;节期;節期;SVÁTEK;HØJTID, FESTTID;Fest;ΓΙΟΡΤΗ;Juhla;Fête;PIESTA;PERAYAAN;Festa;祭り;축제;FEEST;HØYTIDER;ŚWIĘTA;Festividade;FIESTA;HÖGTIDER;KAPISTAHAN
1200001514;Fever;发烧，热病;發燒，熱病;HOREČKA;FEBER;Fieber;ΠΥΡΕΤΟΣ;Kuume;Fièvre;GURIGOR;DEMAM;Febbre;熱，熱病;열, 열병;KOORTS;FEBER;GORĄCZKA;Febre;FIEBRE;FEBER;LAGNAT
1200001515;Field;地，田地，野地;地，田地，野地;POLE;MARK;Feld;ΑΓΡΟΣ;Keto, pelto;Champ, campagne;TALON, TAY-AK;LADANG;Campo;野，畑;들, 밭;VELD;MARK, ÅKER;POLE;Campo;CAMPO;FÄLT, MARK, ÅKER;BUKID, PARANG
1200001518;Fig;无花果;無花果;FÍK;FIGEN;Feige;ΣΥΚΙΑ, ΣΥΚΟ;Viikuna;Figue;HIGOS;ARA, POHON;Fico;いちじく;무화과;VIJG;FIKEN;FIGA;Figo;HIGUERA;FIKON;IGOS
1200001521;Finger;指头;指頭;PRST (I);FINGER;Finger;ΔΑΧΤΥΛΟ;Sormi;Doigt;RAMAY TI IMA;JARI TANGAN;Dito;指;손가락;VINGER;FINGER;PALEC;Dedo da mão;DEDO, I;FINGER;DALIRI
1200001522;Fingerbreadth;指（宽度）;指（寬度）;PRST (II);FINGERSBRED;Fingerbreit;;Sormenleveys;;RAMAYAN;JARI;;指幅;손가락너비;VINGERBREEDTE;FINGERBREDDE;GRUBOŚĆ PALCA;Largura dum dedo;DEDO, II;FINGERBREDD;SINLAPAD-NG-DALIRI
